"from_id","to_id","total_duration_v16_v1","total_duration_v16_v2","total_duration_v16_v3","total_duration_v16_v4","total_duration_v21_v1","total_duration_v21_v2","total_duration_v21_v3","total_duration_v21_v4","total_duration_v26_v1","total_duration_v26_v2","total_duration_v26_v3","total_duration_v26_v4","total_distance_v16_v1","total_distance_v16_v2","total_distance_v16_v3","total_distance_v16_v4","total_distance_v21_v1","total_distance_v21_v2","total_distance_v21_v3","total_distance_v21_v4","total_distance_v26_v1","total_distance_v26_v2","total_distance_v26_v3","total_distance_v26_v4"
"9567","9567",NA,NA,117.1,50.7,NA,104.8,100.1,51.8,NA,103.1,96.8,51.9,NA,NA,11957,9944,NA,11095,11198,9678,NA,13774,13271,9866
"9576","9576",NA,NA,113.2,74.3,NA,NA,115,75.8,NA,107.8,99.2,73,NA,NA,14317,14429,NA,NA,14082,14601,NA,15339,15216,13585
"9612","9612",NA,NA,104.5,72.1,103.5,96.2,85.7,68.5,108.8,98.4,90.5,64.5,NA,NA,13147,12727,12050,12196,12064,12247,12970,12976,12763,12218
"9626","9626",NA,NA,118.2,49.1,NA,97.3,92.1,49.5,NA,85.1,81.8,50.1,NA,NA,13162,9616,NA,12707,12693,9596,NA,11947,12137,9632
"9639","9639",NA,NA,118.7,49.3,NA,NA,105.9,50.8,NA,102.1,92.9,51.4,NA,NA,13780,9832,NA,NA,11025,9600,NA,10610,10665,9595
"9643","9643",NA,NA,109.7,57.2,NA,NA,115.5,60.7,NA,NA,116.9,62,NA,NA,12722,11260,NA,NA,13500,11434,NA,NA,12880,11408
"9668","9668",NA,NA,119.8,49.1,NA,106.4,94.3,49.5,118.9,101.6,88.4,50.2,NA,NA,13074,9683,NA,11357,10830,9694,10465,10621,10757,9692
"9680","9680",NA,NA,104.6,72.2,108.2,95.1,82.9,60.9,113.5,99.4,88.1,64.6,NA,NA,10914,10634,10721,10851,10691,10201,11462,11928,11517,10383
"9695","9695",NA,NA,100.1,49.8,NA,111.4,88.3,50.3,NA,110.1,85.9,50.7,NA,NA,10648,9732,NA,10481,10868,9711,NA,11199,11172,9724
"970","970",NA,NA,112,54.7,119.4,108.6,100.3,54.2,NA,118.1,109.6,59.7,NA,NA,13167,10562,11644,12484,11916,10455,NA,15340,13538,11143
"9708","9708",NA,NA,114.9,45.9,NA,95.9,88.5,44.7,105,96.8,84.7,45.5,NA,NA,12315,9307,NA,10104,9908,8783,9171,10267,9997,8896
"9739","9739",NA,NA,98.8,45.8,NA,110.6,89.9,48.8,113.8,89,80,49.3,NA,NA,11702,9231,NA,10367,10445,9339,9310,9994,10624,9046
"9743","9743",NA,NA,88.6,45.7,NA,113.1,92.4,51.2,NA,97.3,89.8,50.9,NA,NA,10910,8623,NA,10927,10258,9188,NA,9683,9602,8769
"9784","9784",NA,NA,117.6,68.4,NA,NA,117.5,69.8,NA,NA,110.5,70.6,NA,NA,16434,13519,NA,NA,15260,13622,NA,NA,16038,13662
"9801","9801",NA,NA,108.5,65.8,NA,NA,109.7,67.4,NA,116.6,106.6,67.2,NA,NA,14710,12898,NA,NA,14669,12292,NA,13286,12483,11611
"9812","9812",NA,NA,113.2,78.8,NA,112.7,100.4,75.3,117.8,103,91.3,74.1,NA,NA,13591,15234,NA,14594,14888,13314,13334,13924,13600,12962
"9845","9845",NA,NA,109.8,44.7,NA,113.2,97,45.9,NA,110.5,96.4,46.5,NA,NA,12530,8857,NA,11152,10958,8815,NA,10954,11511,8838
"985","985",NA,NA,112.2,61,NA,116.5,107.4,64,NA,109.1,97.8,64.4,NA,NA,15580,11786,NA,13743,14154,12145,NA,13507,13752,12146
"9853","9853",NA,NA,116.3,51.8,NA,NA,110.1,58,NA,NA,112.7,57.9,NA,NA,11315,10103,NA,NA,12120,10761,NA,NA,13286,10491
