"from_id","to_id","dist_2016","dist_2021"
"17710","17710",8828,8410
"17712","17712",7615,6525
"17713","17713",1428,1603
"17714","17714",5382,6030
"17715","17715",15322,15257
"17716","17716",14098,13589
"17717","17717",13073,13964
"17718","17718",12969,11775
"17719","17719",7488,6795
"17720","17720",11955,10631
"17723","17723",6067,6130
"17725","17725",11147,10434
"17727","17727",1948,2064
"17728","17728",15570,13303
"17729","17729",5584,5181
"17730","17730",8820,8533
"17731","17731",4984,5149
"17732","17732",9487,9663
"17733","17733",10913,10452
"17735","17735",14971,14325
"17736","17736",8027,8195
"17737","17737",17351,16962
"17740","17740",12630,12825
"17741","17741",11441,9987
"17742","17742",6965,6750
"17743","17743",9839,8193
"17744","17744",6942,7454
"17746","17746",5291,5244
"17747","17747",10864,10415
"17748","17748",7189,6553
"17749","17749",11587,11469
"17751","17751",8938,8995
"17752","17752",9181,9668
"17754","17754",9394,8657
"17756","17756",9437,7648
"17757","17757",5440,5001
"17761","17761",5718,5320
"17762","17762",7823,8040
"17763","17763",11694,11505
"17764","17764",9806,9354
"17765","17765",4494,4690
"17767","17767",6706,6810
"17768","17768",12804,11750
"17769","17769",4705,4953
"17770","17770",5978,5982
"17771","17771",7359,6649
"17772","17772",3867,3415
"17773","17773",16057,15229
"17774","17774",15231,13897
"17775","17775",10666,11078
"17777","17777",10250,10708
"17779","17779",12729,12453
"17780","17780",6383,5833
"17781","17781",13730,12373
"17782","17782",12525,12800
"17783","17783",5633,5829
"17784","17784",11902,11910
"17785","17785",9003,8707
"17786","17786",9411,9481
"17787","17787",7614,6817
"17788","17788",13174,14170
"17789","17789",5483,5205
"17791","17791",15985,14398
"17794","17794",10897,9116
"17795","17795",16484,16366
"17796","17796",13646,14212
"17797","17797",8401,8565
"17798","17798",1806,1879
"17799","17799",8874,8399
"17800","17800",7632,6975
"17801","17801",12140,12040
"17802","17802",11859,9928
"17803","17803",7206,6906
"17804","17804",7101,6723
"17805","17805",15503,15235
"17806","17806",7473,7713
"17807","17807",6666,6937
"17808","17808",10848,10637
"17809","17809",9880,11233
"17811","17811",5898,6537
"17812","17812",9986,9699
"17813","17813",16240,12856
"17814","17814",8110,8043
"17815","17815",10250,9305
"17816","17816",4100,3935
"17817","17817",2902,3383
"17818","17818",11000,11079
"17819","17819",6873,7203
"17821","17821",12704,12390
"17823","17823",13068,13997
"17824","17824",12358,12266
"17825","17825",11226,11076
"17826","17826",12904,12292
"17828","17828",16025,15647
"17829","17829",11474,12235
"17830","17830",11747,11348
"17831","17831",8076,8383
"17833","17833",8698,8802
"17834","17834",10726,10358
"17835","17835",10398,9650
"17836","17836",13425,14138
"17837","17837",13153,13593
"17838","17838",2027,1657
"17839","17839",10804,9362
"17841","17841",3669,4186
"17843","17843",13287,12896
"17844","17844",9735,10164
"17845","17845",15630,16072
"17846","17846",3492,2887
"17847","17847",12498,10219
"17848","17848",7573,8325
"17849","17849",11011,10484
"17850","17850",11138,8665
"17851","17851",13793,13843
"17852","17852",3090,3531
"17855","17855",7137,6165
"17857","17857",9351,8988
"17858","17858",13248,13547
"17859","17859",12592,12334
"17860","17860",10847,9810
"17862","17862",9051,9054
"17863","17863",14526,14108
"17864","17864",10301,10345
"17865","17865",10609,10161
"17866","17866",15477,15154
"17868","17868",15175,16182
"17869","17869",4008,3619
"17870","17870",3456,3998
"17871","17871",13737,12841
"17874","17874",13127,13748
"17875","17875",934,209
"17876","17876",14879,14477
"17877","17877",7478,7509
"17878","17878",3184,3124
"17879","17879",10538,10779
"17881","17881",5115,5290
"17882","17882",10057,10001
"17883","17883",11975,11880
"17884","17884",8190,7903
"17886","17886",12187,12472
"17887","17887",3026,3116
"17888","17888",10599,11164
"17889","17889",14131,14552
"17890","17890",13454,14288
"17891","17891",10134,11215
"17892","17892",7909,6708
"17893","17893",1131,1082
"17894","17894",10867,10895
"17895","17895",7244,6274
"17896","17896",13416,13756
"17897","17897",12546,12522
"17898","17898",8812,7687
"17899","17899",15309,15297
"17900","17900",10711,10026
"17903","17903",3124,3583
"17904","17904",4722,4531
"17907","17907",1462,1305
"17908","17908",8241,7725
"17909","17909",4064,4148
"17910","17910",11710,11750
"17913","17913",4102,4268
"17914","17914",4855,5186
"17915","17915",8673,8336
"17918","17918",8059,8242
"17919","17919",7477,7255
"17920","17920",847,1006
"17921","17921",12527,12877
"17922","17922",9683,9706
"17923","17923",15690,15356
"17924","17924",15035,14643
"17925","17925",5249,5428
"17926","17926",6659,6252
"17927","17927",7978,7237
"17928","17928",11797,10905
"17929","17929",8174,7464
"17930","17930",7838,8102
"17931","17931",3672,3030
"17932","17932",6240,6934
"17933","17933",15500,14219
"17935","17935",10134,9864
"17936","17936",5898,4631
"17937","17937",12670,11955
"17938","17938",8753,9141
"17939","17939",8601,8235
"17940","17940",7690,7763
"17941","17941",7773,8203
"17942","17942",14894,13518
"17943","17943",10077,9092
"17945","17945",11202,11269
"17948","17948",12684,12051
"17949","17949",13315,13198
"17950","17950",5096,5243
"17951","17951",9099,9078
"17952","17952",9357,9596
"17953","17953",11611,11472
"17954","17954",9609,8289
"17955","17955",9153,9321
"17956","17956",12385,12897
"17957","17957",10353,10650
"17958","17958",3700,3599
"17959","17959",13900,13296
"17960","17960",13527,11862
"17961","17961",16818,14626
"17962","17962",9040,9465
"17963","17963",10790,10683
"17964","17964",8905,9054
"17965","17965",6760,7021
"17966","17966",6253,4791
"17967","17967",7610,7771
"17968","17968",7680,7091
"17969","17969",7479,7954
"17970","17970",9739,10706
"17971","17971",386,391
"17972","17972",7727,8023
"17973","17973",4123,4254
"17975","17975",13833,14035
"17977","17977",9551,8874
"17979","17979",8150,7986
"17980","17980",5057,4624
"17981","17981",1246,1019
"17982","17982",12630,11822
"17983","17983",14896,14618
"17985","17985",3981,3608
"17986","17986",15507,14865
"17987","17987",5924,6210
"17988","17988",14956,14023
"17989","17989",11480,10047
"17991","17991",16393,15100
"17992","17992",7011,6652
"17993","17993",2641,3226
"17994","17994",9854,9660
"17997","17997",12952,12127
"17998","17998",14922,13719
"18002","18002",2087,1664
"18003","18003",11899,10428
"18004","18004",5219,6080
"18005","18005",15821,14274
"18006","18006",9589,9666
"18007","18007",13650,12385
"18008","18008",7816,7331
"18009","18009",10436,11372
"18010","18010",9945,10193
"18011","18011",6770,6585
"18012","18012",4204,2403
"18013","18013",11806,10925
"18014","18014",13149,12478
"18015","18015",6222,6076
"18017","18017",3167,3726
"18019","18019",7603,6797
"18020","18020",1086,1197
"18021","18021",12381,13818
"18023","18023",12636,13038
"18024","18024",13870,13558
"18025","18025",8912,8646
"18027","18027",5013,3869
"18028","18028",15095,15318
"18030","18030",3942,3252
"18031","18031",10480,10812
"18032","18032",8343,8662
"18034","18034",13845,13834
"18035","18035",2346,2292
"18036","18036",12664,12123
"18037","18037",5641,5872
"18039","18039",9773,10385
"18040","18040",10053,10359
"18041","18041",14240,14232
"18042","18042",11453,10788
"18043","18043",16022,16134
"18044","18044",10471,10389
"18045","18045",4999,4547
"18046","18046",14299,14116
"18047","18047",15042,13977
"18048","18048",7935,8724
"18051","18051",12624,11930
"18052","18052",10226,10612
"18054","18054",13487,13847
"18055","18055",5240,5564
"18056","18056",11303,11788
"18057","18057",10144,10558
"18058","18058",8842,8486
"18061","18061",11112,11451
"18062","18062",7600,6811
"18063","18063",7117,6345
"18064","18064",4632,4137
"18065","18065",17103,14568
"18066","18066",10646,10451
"18068","18068",13301,13246
"18070","18070",2846,2878
"18071","18071",13286,12988
"18072","18072",11164,10962
"18073","18073",8271,8271
"18074","18074",13608,14135
"18075","18075",11874,11612
"18079","18079",12915,11635
"18080","18080",15914,14492
"18081","18081",9006,9991
"18082","18082",9173,9375
"18083","18083",10315,10240
"18084","18084",3200,3165
"18085","18085",5989,5797
"18086","18086",426,327
"18087","18087",7338,7487
"18088","18088",8703,6978
"18089","18089",6030,5683
"18090","18090",8809,8895
"18091","18091",10063,9822
"18092","18092",8300,7804
"18093","18093",15009,13919
"18094","18094",11091,10235
"18095","18095",2282,2125
"18096","18096",8043,8429
"18097","18097",15358,16279
"18098","18098",12280,9842
"18099","18099",14455,13065
"18100","18100",9187,8865
"18101","18101",9189,8642
"18103","18103",6166,5680
"18104","18104",2770,2821
"18105","18105",10490,11118
"18106","18106",3643,3349
"18107","18107",11201,10784
"18108","18108",12638,11998
"18109","18109",16129,15777
"18110","18110",1126,1931
"18111","18111",17182,16535
"18112","18112",14978,14323
"18113","18113",6814,6975
"18114","18114",8595,7848
"18115","18115",15629,14967
"18116","18116",10484,11021
"18117","18117",11936,11457
"18118","18118",7290,6900
"18120","18120",3011,2826
"18121","18121",1416,1117
"18125","18125",12985,12189
"18127","18127",7080,6470
"18128","18128",4436,4481
"18129","18129",14306,14026
"18130","18130",7962,8029
"18133","18133",14533,13296
"18134","18134",11514,11346
"18135","18135",8203,8364
"18136","18136",8329,8666
"18137","18137",16193,18043
"18140","18140",13119,12811
"18141","18141",4851,4955
"18142","18142",17717,15571
"18143","18143",11073,11273
"18145","18145",5497,5233
"18147","18147",3750,2724
"18148","18148",8698,9201
"18149","18149",12652,12624
"18150","18150",15170,14822
"18151","18151",2701,2494
"18153","18153",1133,1043
"18154","18154",13581,13464
"18155","18155",15107,14765
"18156","18156",6130,6224
"18157","18157",12490,12466
"18158","18158",4731,4153
"18159","18159",15266,16447
"18160","18160",10316,10508
"18161","18161",1257,1311
"18162","18162",10439,11128
"18163","18163",6145,6094
"18164","18164",10644,10052
"18165","18165",6596,6557
"18167","18167",6300,6617
"18169","18169",3333,3116
"18170","18170",15965,15752
"18171","18171",15051,13293
"18172","18172",1715,1444
"18173","18173",9029,9304
"18174","18174",2574,2676
"18175","18175",9474,7898
"18176","18176",1069,1086
"18177","18177",12881,12137
"18178","18178",5344,5693
"18179","18179",8931,9443
"18180","18180",16651,16123
"18181","18181",6738,6543
"18182","18182",10318,10128
"18183","18183",6014,6124
"18184","18184",8936,8752
"18185","18185",1411,1084
"18187","18187",12332,13657
"18188","18188",9610,11168
"18189","18189",13601,12948
"18190","18190",8746,8781
"18191","18191",12439,13365
"18193","18193",11228,11068
"18194","18194",8855,9556
"18195","18195",6735,6442
"18196","18196",9729,9269
"18197","18197",14189,13144
"18198","18198",9422,9467
"18199","18199",8244,8279
"18201","18201",10916,10850
"18202","18202",7327,6599
"18203","18203",14544,14116
"18204","18204",10266,9697
"18205","18205",1138,1327
"18206","18206",2059,1986
"18207","18207",12350,13334
"18208","18208",15615,13539
"18209","18209",9483,9913
"18210","18210",5378,4398
"18213","18213",3977,4077
"18215","18215",13460,12547
"18216","18216",5628,5273
"18218","18218",13005,13146
"18219","18219",9732,8819
"18220","18220",3650,3300
"18221","18221",14602,13962
"18222","18222",12005,12257
"18223","18223",10097,10464
"18224","18224",8685,8325
"18226","18226",4209,4009
"18228","18228",6491,7266
"18229","18229",9866,10658
"18230","18230",7270,7209
"18231","18231",14754,14746
"18232","18232",11435,10147
"18233","18233",5459,5851
"18235","18235",12597,13175
"18236","18236",6807,6774
"18237","18237",14617,14546
"18238","18238",16198,15121
"18239","18239",6787,6557
"18241","18241",7473,7414
"18242","18242",12851,8717
"18243","18243",18052,17416
"18244","18244",5337,4928
"18245","18245",11133,10761
"18246","18246",13564,12987
"18247","18247",4052,4225
"18248","18248",14427,12830
"18249","18249",11268,12634
"18250","18250",9511,10224
"18251","18251",9955,9403
"18252","18252",8443,7888
"18253","18253",14923,15611
"18254","18254",15191,12820
"18255","18255",10112,8499
"18256","18256",9818,10376
"18257","18257",14530,13965
"18258","18258",11455,10740
"18259","18259",9561,9855
"18260","18260",7891,8525
"18262","18262",8272,7945
"18263","18263",3369,3011
"18264","18264",10170,9747
"18265","18265",9642,9849
"18266","18266",4720,4928
"18267","18267",15262,14934
"18268","18268",8158,7593
"18269","18269",15494,16171
"18270","18270",10754,10738
"18271","18271",5732,5548
"18272","18272",7906,7819
"18273","18273",16120,15553
"18277","18277",6345,6517
"18280","18280",16412,16673
"18282","18282",12204,12915
"18283","18283",10119,9503
"18284","18284",10406,10029
"18285","18285",2900,2917
"18286","18286",15748,13628
"18287","18287",10428,9752
"18288","18288",4005,3436
"18289","18289",14477,13419
"18290","18290",8791,10209
"18291","18291",15554,14097
"18292","18292",11522,11624
"18293","18293",11286,11890
"18294","18294",12210,11373
"18295","18295",11593,11367
"18296","18296",7851,8810
"18297","18297",10803,10615
"18298","18298",5019,5149
"18299","18299",8134,9014
"18300","18300",8747,9683
"18301","18301",11226,10841
"18302","18302",12264,12139
"18304","18304",13645,13748
"18305","18305",4599,4647
"18306","18306",7958,7213
"18307","18307",372,248
"18308","18308",7532,7093
"18309","18309",12209,11876
"18310","18310",7942,7480
"18311","18311",15849,14373
"18313","18313",10529,10331
"18314","18314",12522,13331
"18315","18315",4987,4946
"18316","18316",3470,3498
"18317","18317",13863,14210
"18318","18318",14461,14696
"18319","18319",6787,7335
"18320","18320",13614,14059
"18322","18322",9404,8939
"18323","18323",16825,16418
"18324","18324",3161,3025
"18325","18325",5079,4584
"18326","18326",15015,14374
"18327","18327",9130,9609
"18328","18328",4942,5406
"18329","18329",4232,3992
"18330","18330",5296,4749
"18331","18331",6827,6441
"18333","18333",17268,15349
"18334","18334",14549,15508
"18335","18335",13798,13891
"18336","18336",10462,11215
"18337","18337",12513,11835
"18339","18339",13582,13173
"18340","18340",12714,11342
"18342","18342",3093,2607
"18343","18343",2146,2847
"18344","18344",7747,7104
"18345","18345",6335,6353
"18346","18346",7703,7172
"18349","18349",6519,6401
"18350","18350",7542,8412
"18352","18352",9107,9036
"18353","18353",9118,9492
"18354","18354",15180,15042
"18355","18355",10213,12528
"18356","18356",8399,9002
"18357","18357",12845,12698
"18359","18359",14379,14112
"18360","18360",7136,6739
"18361","18361",6958,6667
"18362","18362",14740,15126
"18363","18363",16418,16107
"18364","18364",8214,8033
"18365","18365",12495,11990
"18366","18366",10977,9483
"18367","18367",4352,4259
"18369","18369",3489,4080
"18370","18370",7905,8380
"18371","18371",13466,12500
"18372","18372",9151,8498
"18373","18373",9070,9280
"18374","18374",5643,5120
"18375","18375",1511,1252
"18376","18376",10747,10774
"18377","18377",10863,10515
"18378","18378",12187,13387
"18380","18380",6713,7593
"18381","18381",12767,11685
"18383","18383",17199,16542
"18384","18384",8769,8444
"18385","18385",10474,8856
"18386","18386",6317,6326
"18387","18387",6822,6859
"18388","18388",14222,14122
"18389","18389",9145,8435
"18390","18390",13509,12990
"18391","18391",5042,5271
"18392","18392",14520,15790
"18393","18393",3604,2933
"18394","18394",13536,13342
"18395","18395",16185,15837
"18396","18396",8267,8024
"18397","18397",8130,7077
"18398","18398",10446,11193
"18399","18399",10777,12308
"18400","18400",13694,13377
"18401","18401",7986,8231
"18405","18405",12323,11722
"18406","18406",8366,8203
"18407","18407",4804,4702
"18409","18409",10807,11387
"18410","18410",9360,9530
"18411","18411",4626,4527
"18412","18412",3116,4201
"18413","18413",14453,14966
"18414","18414",15621,14385
"18415","18415",3540,3698
"18416","18416",7522,7153
"18420","18420",14222,14167
"18421","18421",5233,4514
"18422","18422",3025,3181
"18424","18424",15501,14945
"18425","18425",13515,12965
"18426","18426",11638,10759
"18427","18427",4922,4135
"18429","18429",13089,13539
"18431","18431",7599,7439
"18432","18432",7232,7732
"18433","18433",1108,1225
"18434","18434",3236,3217
"18435","18435",1968,1972
"18436","18436",7388,7082
"18438","18438",12593,13066
"18439","18439",14104,12144
"18440","18440",10499,10595
"18441","18441",9155,9829
"18442","18442",2306,2638
"18443","18443",12236,12456
"18444","18444",11771,10824
"18445","18445",1170,2090
"18446","18446",12771,11120
"18447","18447",7703,8865
"18448","18448",13841,13448
"18449","18449",11740,12546
"18450","18450",7032,5500
"18451","18451",12909,10896
"18454","18454",7666,6388
"18455","18455",10669,11333
"18456","18456",10760,10854
"18458","18458",12674,12173
"18462","18462",5355,4598
"18463","18463",10508,9792
"18464","18464",15232,15428
"18465","18465",7569,7997
"18466","18466",11475,11515
"18467","18467",949,594
"18469","18469",15210,13927
"18470","18470",14251,13361
"18471","18471",8349,7625
"18473","18473",7749,7518
"18475","18475",10334,9474
"18476","18476",7322,7361
"18478","18478",5253,5081
"18479","18479",15647,16172
"18480","18480",8885,8601
"18481","18481",14032,13014
"18482","18482",2660,2748
"18485","18485",13604,14022
"18486","18486",15782,16086
"18488","18488",6738,7517
"18489","18489",10058,9276
"18490","18490",11798,10901
"18491","18491",12535,9543
"18493","18493",12124,11492
"18494","18494",10805,12109
"18495","18495",12301,12042
"18496","18496",6623,5742
"18497","18497",12264,12165
"18498","18498",12836,13598
"18500","18500",6745,6882
"18501","18501",9793,8506
"18502","18502",13330,12711
"18503","18503",8567,8129
"18505","18505",12614,11925
"18506","18506",6199,5846
"18507","18507",10940,10267
"18508","18508",8219,8035
"18510","18510",8857,9141
"18511","18511",6975,7052
"18512","18512",5892,5929
"18513","18513",2269,1843
"18514","18514",13702,12100
"18515","18515",11569,12326
"18516","18516",5278,5699
"18517","18517",7869,7378
"18519","18519",2127,2030
"18521","18521",13884,12542
"18522","18522",9586,8696
"18523","18523",2769,2935
"18526","18526",4965,5422
"18527","18527",12913,12316
"18528","18528",8176,6756
"18529","18529",15576,15339
"18531","18531",7501,6456
"18532","18532",7045,6436
"18534","18534",12759,12619
"18535","18535",11678,12055
"18536","18536",15005,15122
"18537","18537",12872,12433
"18538","18538",16246,15289
"18539","18539",8410,8896
"18540","18540",16387,16026
"18541","18541",9460,10047
"18542","18542",7332,6384
"18543","18543",14738,14536
"18544","18544",4687,5494
"18545","18545",5639,5693
"18546","18546",7427,6252
"18547","18547",7612,6954
"18548","18548",11889,12624
"18551","18551",7678,6933
"18552","18552",12098,10822
"18554","18554",14922,13900
"18555","18555",4469,4429
"18557","18557",6473,5775
"18558","18558",12107,11953
"18559","18559",10655,10310
"18560","18560",7786,7641
"18561","18561",11860,12028
"18562","18562",8984,8463
"18563","18563",10411,10673
"18564","18564",12893,11600
"18565","18565",12447,12617
"18567","18567",2935,2562
"18568","18568",11382,11801
"18569","18569",11132,11293
"18570","18570",8005,6974
"18572","18572",12390,11527
"18573","18573",10647,11683
"18574","18574",8129,8337
"18575","18575",9815,8964
"18576","18576",13414,12074
"18577","18577",8388,7845
"18578","18578",11402,11386
"18579","18579",14438,14125
"18581","18581",2434,1863
"18583","18583",14965,15269
"18584","18584",10932,12221
"18585","18585",12444,10713
"18586","18586",11561,11287
"18587","18587",12815,12815
"18589","18589",15309,15347
"18590","18590",9577,9158
"18591","18591",10854,10741
"18592","18592",8850,8417
"18593","18593",14782,13519
"18594","18594",4651,4926
"18595","18595",17217,15487
"18596","18596",6557,6844
"18597","18597",9782,9385
"18598","18598",14703,15167
"18599","18599",3840,3437
"18600","18600",2763,2745
"18602","18602",5284,4695
"18603","18603",7296,6764
"18604","18604",3134,2917
"18605","18605",9595,9258
"18607","18607",3658,4166
"18608","18608",3130,2817
"18609","18609",13335,12463
"18611","18611",5426,5178
"18612","18612",7401,7218
"18613","18613",5667,4907
"18614","18614",5106,5320
"18615","18615",5558,5410
"18616","18616",3848,4002
"18617","18617",13360,12975
"18618","18618",11469,11378
"18619","18619",3775,3506
"18620","18620",11607,10280
"18621","18621",14133,12554
"18622","18622",9417,10260
"18623","18623",12340,12798
"18624","18624",3984,4108
"18625","18625",15939,15515
"18626","18626",9622,9837
"18627","18627",12995,12817
"18628","18628",9566,8607
"18629","18629",16083,15732
"18631","18631",15841,15736
"18632","18632",4795,4758
"18635","18635",5792,5901
"18636","18636",15859,15385
"18637","18637",14790,14978
"18638","18638",14521,14145
"18639","18639",7029,7022
"18640","18640",13967,13446
"18641","18641",11221,11184
"18643","18643",8766,9056
"18644","18644",11169,10296
"18645","18645",14399,16538
"18646","18646",7044,7077
"18649","18649",11099,11127
"18651","18651",15194,15663
"18652","18652",10114,9099
"18653","18653",13340,13483
"18654","18654",16299,15292
"18655","18655",14277,13774
"18656","18656",10767,10303
"18657","18657",8206,7923
"18658","18658",10716,11194
"18659","18659",5081,4673
"18660","18660",5273,5738
"18661","18661",13437,14262
"18662","18662",16602,15257
"18663","18663",11810,11673
"18664","18664",16925,16677
"18665","18665",14962,14523
"18666","18666",11145,10789
"18668","18668",14101,11451
"18670","18670",12600,11809
"18671","18671",11845,11395
"18672","18672",2512,2511
"18674","18674",11738,11569
"18675","18675",8231,7888
"18676","18676",2645,2974
"18677","18677",9652,11505
"18678","18678",10123,10148
"18679","18679",4985,5050
"18681","18681",15833,14710
"18682","18682",11922,12318
"18684","18684",3919,4306
"18685","18685",9779,8667
"18686","18686",10891,10651
"18687","18687",11481,11498
"18688","18688",9987,9995
"18689","18689",4225,4387
"18690","18690",10332,8835
"18691","18691",6794,5756
"18692","18692",10609,10615
"18693","18693",16296,15844
"18695","18695",9599,10683
"18696","18696",1785,1791
"18699","18699",13952,13098
"18700","18700",13133,12747
"18702","18702",7543,8130
"18703","18703",5863,6111
"18704","18704",6504,6445
"18707","18707",14892,13472
"18708","18708",5834,5623
"18709","18709",4641,4409
"18710","18710",2629,2454
"18711","18711",5013,5173
"18713","18713",8502,8025
"18714","18714",8075,8342
"18715","18715",9535,9622
"18716","18716",6622,6289
"18717","18717",6823,6634
"18718","18718",4920,4939
"18719","18719",12196,11942
"18720","18720",14027,13155
"18721","18721",15183,15150
"18723","18723",13388,13309
"18725","18725",11233,10335
"18726","18726",10932,10647
"18727","18727",5202,5539
"18728","18728",9727,9521
"18729","18729",8187,9078
"18730","18730",5897,5425
"18731","18731",10769,11629
"18732","18732",14803,13616
"18733","18733",11691,12116
"18734","18734",5141,4596
"18735","18735",11808,12806
"18736","18736",10125,8750
"18737","18737",10563,12338
"18738","18738",6830,6166
"18740","18740",4423,4062
"18741","18741",9700,9718
"18743","18743",8128,7685
"18746","18746",15593,12283
"18749","18749",14189,13556
"18750","18750",6078,5362
"18752","18752",13186,12754
"18753","18753",10242,10458
"18755","18755",5805,5789
"18756","18756",3522,3790
"18757","18757",10248,9983
"18758","18758",7461,7210
"18760","18760",3433,2947
"18761","18761",6598,6991
"18763","18763",7629,7517
"18764","18764",12887,12685
"18766","18766",6395,5995
"18767","18767",9294,8936
"18769","18769",7529,7263
"18770","18770",12658,12326
"18771","18771",3085,2822
"18772","18772",5159,5958
"18773","18773",11073,10778
"18774","18774",15689,15652
"18775","18775",13484,14243
"18776","18776",9576,9640
"18777","18777",5226,4442
"18778","18778",12274,12842
"18780","18780",6177,5766
"18782","18782",5145,5282
"18783","18783",10920,11070
"18785","18785",15833,14508
"18786","18786",6057,6095
"18787","18787",9703,9845
"18789","18789",4723,3642
"18790","18790",7444,6956
"18791","18791",12431,10156
"18792","18792",11304,11264
"18794","18794",7236,6628
"18795","18795",16094,13465
"18796","18796",14118,13238
"18797","18797",4653,5176
"18799","18799",10565,9527
"18801","18801",4881,5304
"18802","18802",15365,14010
"18803","18803",13487,13589
"18804","18804",7041,8083
"18805","18805",11656,10923
"18806","18806",9129,8607
"18807","18807",5216,5307
"18808","18808",12045,12675
"18809","18809",14361,13566
"18810","18810",11337,11243
"18811","18811",9547,7822
"18814","18814",12811,11622
"18815","18815",14443,14480
"18816","18816",13397,13589
"18817","18817",2831,3005
"18818","18818",12080,11498
"18819","18819",6093,6128
"18820","18820",4328,4171
"18821","18821",7750,6490
"18822","18822",6502,6495
"18825","18825",5851,4720
"18826","18826",5590,4923
"18828","18828",11673,11508
"18829","18829",8746,7889
"18834","18834",9188,7997
"18835","18835",10310,10261
"18837","18837",5683,5411
"18839","18839",5274,4356
"18841","18841",15715,14658
"18842","18842",8006,7711
"18843","18843",10626,10846
"18844","18844",14150,14932
"18845","18845",10578,9992
"18846","18846",11117,10998
"18847","18847",8640,9096
"18848","18848",10433,11200
"18850","18850",4415,4303
"18851","18851",10436,9982
"18852","18852",13342,12987
"18853","18853",1908,2230
"18854","18854",10785,10740
"18855","18855",7186,7582
"18856","18856",10645,10604
"18857","18857",5868,5922
"18859","18859",6768,7897
"18862","18862",14287,14342
"18864","18864",18535,18515
"18865","18865",12236,12287
"18866","18866",11785,10303
"18867","18867",4689,4102
"18868","18868",13667,13348
"18870","18870",10580,9710
"18871","18871",4409,4738
"18872","18872",12715,12667
"18873","18873",4673,3903
"18874","18874",12937,11021
"18875","18875",14363,13750
"18876","18876",12533,12627
"18877","18877",13335,13291
"18879","18879",9009,8416
"18880","18880",13785,13343
"18882","18882",8231,7466
"18883","18883",6506,5818
"18884","18884",10417,8755
"18885","18885",13260,13206
"18886","18886",17282,16829
"18887","18887",16261,15295
"18888","18888",7445,7777
"18889","18889",7556,7532
"18890","18890",7285,6668
"18891","18891",8973,8638
"18892","18892",10655,10489
"18893","18893",14726,12407
"18894","18894",4618,4332
"18898","18898",11777,11895
"18901","18901",15926,13933
"18902","18902",9584,9629
"18903","18903",9609,10129
"18904","18904",12161,11980
"18905","18905",3970,4485
"18906","18906",7667,8035
"18907","18907",14470,13866
"18908","18908",8832,8278
"18909","18909",7754,6408
"18910","18910",4119,4005
"18912","18912",11474,10712
"18914","18914",4788,3929
"18915","18915",6469,6171
"18916","18916",7512,7434
"18918","18918",8074,7655
"18919","18919",4107,4345
"18920","18920",6187,5338
"18921","18921",17376,16172
"18923","18923",15196,15024
"18924","18924",12278,14784
"18925","18925",9037,8596
"18926","18926",8122,8396
"18930","18930",9696,8238
"18931","18931",13603,12594
"18932","18932",10547,9749
"18933","18933",9028,8861
"18934","18934",4105,4087
"18935","18935",3010,2737
"18936","18936",6909,6976
"18938","18938",10223,9758
"18940","18940",2312,2635
"18941","18941",7515,7699
"18942","18942",9425,9137
"18943","18943",11085,11843
"18944","18944",3068,3494
"18945","18945",11054,10888
"18946","18946",13865,13967
"18947","18947",10045,9795
"18948","18948",10032,10102
"18949","18949",8432,8583
"18950","18950",10887,11035
"18951","18951",11449,11921
"18952","18952",4756,4933
"18953","18953",9282,8666
"18954","18954",7925,8372
"18955","18955",8697,8113
"18956","18956",9789,8767
"18957","18957",9721,9881
"18959","18959",8144,7671
"18961","18961",11713,12205
"18962","18962",15859,14949
"18963","18963",14278,14355
"18964","18964",15819,16391
"18967","18967",4008,4283
"18968","18968",9757,10224
"18969","18969",15070,13982
"18970","18970",11788,10113
"18971","18971",13549,12728
"18972","18972",12918,11141
"18973","18973",5350,5569
"18975","18975",15057,14937
"18976","18976",10505,10535
"18977","18977",15053,12913
"18978","18978",10882,10415
"18979","18979",9032,8657
"18980","18980",14708,13999
"18982","18982",14079,14053
"18983","18983",10410,9371
"18984","18984",4902,4526
"18985","18985",4888,5402
"18986","18986",16693,15990
"18987","18987",10854,10854
"18988","18988",6108,5965
"18989","18989",4391,4551
"18990","18990",15597,15696
"18991","18991",4515,3894
"18992","18992",15430,15698
"18994","18994",4600,4555
"18995","18995",12697,13122
"18996","18996",8707,8675
"19000","19000",11411,11927
"19001","19001",4935,4529
"19002","19002",16175,16003
"19003","19003",11271,11063
"19004","19004",11304,11814
"19005","19005",9061,8968
"19009","19009",9198,9666
"19010","19010",14051,12949
"19011","19011",15357,15710
"19012","19012",13540,12815
"19013","19013",11507,11018
"19014","19014",10014,8867
"19015","19015",6132,6103
"19018","19018",7778,7780
"19019","19019",13050,13859
"19020","19020",7920,7705
"19021","19021",1667,1905
"19022","19022",10788,10408
"19023","19023",3237,3239
"19024","19024",3343,3159
"19025","19025",11338,11529
"19026","19026",8191,8234
"19027","19027",8601,8781
"19028","19028",10976,10607
"19029","19029",7210,7455
"19031","19031",7368,8056
"19032","19032",2955,2946
"19033","19033",8449,8271
"19034","19034",13340,13184
"19035","19035",14102,14809
"19036","19036",6556,5907
"19037","19037",4815,4110
"19039","19039",13355,13416
"19040","19040",11353,11735
"19041","19041",8487,8382
"19042","19042",5938,5902
"19043","19043",11231,12060
"19044","19044",10259,9854
