"from_id","to_id","euclidean_distance","route_ci_strong_m","route_ci_medium_m","route_ci_weak_m","route_ci_foot_m","route_pct_lts1","route_pct_lts2","route_pct_lts3","route_pct_lts4","route_interruptions_count","total_duration_v16_v1","total_duration_v16_v2","total_duration_v19_v1","total_duration_v19_v2","total_duration_v21_v1","total_duration_v21_v2","total_duration_v24_v1","total_duration_v24_v2","total_duration_v26_v1","total_duration_v26_v2","total_distance_v16_v1","total_distance_v16_v2","total_distance_v19_v1","total_distance_v19_v2","total_distance_v21_v1","total_distance_v21_v2","total_distance_v24_v1","total_distance_v24_v2","total_distance_v26_v1","total_distance_v26_v2"
"17073","17073",2663.24136768679,1154.84,1392.13,497.745,0,41,56.81,0,2.19,2,NA,NA,NA,NA,NA,NA,NA,21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942,NA,NA
"17074","17074",1280.64822253159,214.679,0,0,0,72.93,20.56,4.88,1.63,0,NA,NA,NA,NA,NA,NA,NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2580,NA,NA
"17075","17075",4440.27183089696,243.143,161.448,668.9,23.189,87.09,1.79,6.7,4.41,3,NA,NA,NA,NA,NA,NA,NA,60.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8540,NA,NA
"17076","17076",1612.43859708065,1893.71,0,47.643,0,84.65,3.59,9.61,2.14,1,NA,NA,NA,NA,NA,NA,NA,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2804,NA,NA
"17078","17078",3253.8993727156,2611.235,103.857,1007.183,0,82.23,13.19,2.15,2.43,4,NA,NA,NA,NA,NA,NA,NA,38.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6587,NA,NA
"17079","17079",4021.3551094686,1599.614,1055.104,1005.626,0,76.56,20.15,0.35,2.94,2,NA,NA,NA,NA,NA,NA,NA,35.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,6045,NA,NA
"17084","17084",2124.33403633839,2050.983,442.282,837.665,0,70.6,26.93,1.54,0.93,3,NA,NA,NA,NA,NA,NA,NA,28.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,5316,NA,NA
"17086","17086",1396.43702772885,564.232,19.677,156.903,0,69.76,25.17,1.49,3.58,2,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1873,NA,NA
"17087","17087",5084.04264777223,1552.705,1024.105,1249.394,71.153,90.95,3.51,2.41,3.13,8,NA,NA,NA,NA,NA,NA,NA,40.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6784,NA,NA
"17088","17088",2286.63845346321,2121.056,269.662,94.114,0,82.18,10.47,6.86,0.48,2,NA,NA,NA,NA,NA,NA,NA,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3624,NA,NA
"17090","17090",5343.45050616433,1426.255,0,852.272,0,78.64,3.94,6.03,11.38,2,NA,NA,NA,NA,NA,NA,NA,56.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7568,NA,NA
"17091","17091",1711.27889468435,1351.865,52.423,277.266,0,97.31,1.1,0,1.59,4,NA,NA,NA,NA,NA,NA,NA,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,3029,NA,NA
"17092","17092",2383.40890386868,1260.435,58.42,607.254,7.22,94.66,1.25,0,4.09,4,NA,NA,NA,NA,NA,NA,NA,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3318,NA,NA
"17093","17093",7421.87647528465,1851.735,488.712,101.569,156.485,75.91,1.58,11.86,10.66,6,NA,NA,NA,NA,NA,NA,NA,74.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9130,NA,NA
"17094","17094",1633.60066328819,0,0,67.967,0,83.65,0,0,16.35,0,NA,NA,NA,NA,NA,NA,NA,26.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3111,NA,NA
"17095","17095",6419.3832943399,1789.596,76.037,260.673,242.329,93.02,0.49,1.7,4.79,2,NA,NA,NA,NA,NA,NA,NA,59.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9350,NA,NA
"17097","17097",996.085057889556,447.665,153.55,79.553,0,67.03,29.81,1.09,2.07,3,NA,NA,NA,NA,NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1404,NA,NA
"17098","17098",5003.68974509831,3566.411,456.286,1473.557,0,93.38,3.54,0.19,2.9,3,NA,NA,NA,NA,NA,NA,NA,41.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7436,NA,NA
"17099","17099",2136.50360445811,0,0,307.368,0,76.76,22.59,0,0.65,1,NA,NA,NA,NA,NA,NA,NA,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3236,NA,NA
"171","171",3044.12580801654,1195.063,1130.915,701.698,0,37.33,39.17,17.4,6.1,0,NA,NA,NA,NA,NA,NA,NA,33.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4243,NA,NA
"1710","1710",10579.7045594288,4673.043,33.852,822.516,0,88.62,0.18,3.32,7.87,5,NA,NA,NA,NA,NA,NA,NA,103.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,14743,NA,NA
"17100","17100",1975.9837313312,14.737,0,235.317,0,65.88,5.94,25.37,2.81,1,NA,NA,NA,NA,NA,NA,NA,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2995,NA,NA
"17101","17101",2909.58957490059,2437.561,0,284.183,0,75.74,14.93,2.01,7.32,1,NA,NA,NA,NA,NA,NA,NA,27.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4282,NA,NA
"17103","17103",1671.91288509865,418.842,0,75.369,0,76.25,17.56,0,6.19,3,NA,NA,NA,NA,NA,NA,NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2768,NA,NA
"17104","17104",1791.73739905446,511.381,0,0,617.716,74.85,21.29,2.82,1.04,3,NA,NA,NA,NA,NA,NA,NA,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2602,NA,NA
"17105","17105",5348.09134264116,3373.245,482.698,198.208,115.346,76.66,18.84,0.63,3.87,8,NA,NA,NA,NA,NA,NA,NA,44.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7463,NA,NA
"17106","17106",1763.76443681289,912.937,0,0,0,81.77,12.98,1.52,3.73,1,NA,NA,NA,NA,NA,NA,NA,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2539,NA,NA
"17107","17107",1345.42567583365,0,0,0,130.519,97.45,0.48,2.07,0,0,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1814,NA,NA
"17111","17111",2693.16105752934,487.828,0,57.648,0,93.47,0,1.79,4.74,2,NA,NA,NA,NA,NA,NA,NA,32.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,5439,NA,NA
"17112","17112",2265.6011386302,235.85,0,713.794,0,58.93,37.25,0.81,3.01,3,NA,NA,NA,NA,NA,NA,NA,24.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4195,NA,NA
"17113","17113",1895.73590770115,1049.018,0,15.536,0,86.81,8.27,3.26,1.66,1,NA,NA,NA,NA,NA,NA,NA,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,NA,NA
"17114","17114",1610.22763816551,703.668,0,0,729.916,95.3,0.45,4.26,0,2,NA,NA,NA,NA,NA,NA,NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2438,NA,NA
"17115","17115",1732.78623068141,458.662,0,205.766,130.519,79.77,14.68,2.3,3.25,2,NA,NA,NA,NA,NA,NA,NA,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2300,NA,NA
"17116","17116",1532.44935827509,0,0,16.135,0,72.72,17.08,1.1,9.1,0,NA,NA,NA,NA,NA,NA,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2484,NA,NA
"1712","1712",2037.16964533581,1396.403,524.873,134.166,0,71.67,24.04,0.45,3.84,1,NA,NA,NA,NA,NA,NA,NA,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3034,NA,NA
"17120","17120",4767.977343651,1080.869,17.286,425.156,118.559,76.92,18.55,0.65,3.88,3,NA,NA,NA,NA,NA,NA,NA,39.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6585,NA,NA
"17122","17122",3371.97676110492,2297.275,23.609,198.676,720.515,77.22,21.01,1.13,0.65,5,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,5871,NA,NA
"17123","17123",777.071780806898,0,0,0,0,70.07,12.16,3.19,14.58,0,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1329,NA,NA
"17125","17125",3416.11087871549,189.463,0,854.417,0,88.28,0,3.27,8.45,1,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,4218,NA,NA
"17126","17126",1704.60046374289,242.3,0,0,0,45.34,15.87,8.38,30.41,0,NA,NA,NA,NA,NA,NA,NA,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2731,NA,NA
"17127","17127",777.052813769425,0,0,153.999,0,24.95,69.16,2.45,3.45,0,NA,NA,NA,NA,NA,NA,NA,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1083,NA,NA
"17128","17128",3381.24013793758,1367.792,0,536.301,0,96.57,0.59,0,2.84,2,NA,NA,NA,NA,NA,NA,NA,31.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4581,NA,NA
"1713","1713",3339.47919731715,2161.437,115.755,191.623,13.471,87.75,7.2,1.19,3.86,4,NA,NA,NA,NA,NA,NA,NA,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4674,NA,NA
"17132","17132",2129.2858895444,593.342,199.468,696.036,0,72.35,24.17,0.43,3.04,4,NA,NA,NA,NA,NA,NA,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3038,NA,NA
"17133","17133",4995.9762734391,1640.855,76.037,1603.433,242.329,93.35,0,1.71,4.94,2,NA,NA,NA,NA,NA,NA,NA,47.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6973,NA,NA
"17134","17134",2743.52185450262,207.75,0,0,24.35,92.18,0,0.84,6.98,1,NA,NA,NA,NA,NA,NA,NA,31.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4199,NA,NA
"17136","17136",2656.40604592738,0,0,0,129.782,75.67,4.35,0,19.98,0,NA,NA,NA,NA,NA,NA,NA,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4074,NA,NA
"17139","17139",3397.48341028447,3431.973,40.752,820.408,11.724,90.76,7.44,0,1.81,3,NA,NA,NA,NA,NA,NA,NA,31.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5741,NA,NA
"1714","1714",1409.68601805728,0,0,395.787,0,54.35,16.57,7.88,21.2,1,NA,NA,NA,NA,NA,NA,NA,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2183,NA,NA
"17142","17142",3090.53692674867,0,0,0,0,78.01,0,4.44,17.55,0,NA,NA,NA,NA,NA,NA,NA,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4553,NA,NA
"17147","17147",2239.82543225016,425.655,133.67,521.599,0,83.13,11.95,0,4.92,4,NA,NA,NA,NA,NA,NA,NA,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2978,NA,NA
"17148","17148",1202.51999398032,555.903,115.755,249.817,0,66.82,18.76,1.19,13.22,2,NA,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1642,NA,NA
"1715","1715",2513.49029773244,0,0,0,129.782,69.62,4.48,13.89,12.01,0,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,3878,NA,NA
"17150","17150",2740.00138124265,1368.469,33.852,518.337,663.152,85.39,2.71,9.01,2.89,5,NA,NA,NA,NA,NA,NA,NA,29.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4398,NA,NA
"17151","17151",3211.62253684294,493.464,29.292,861.714,0,69.14,17.1,6.58,7.18,3,NA,NA,NA,NA,NA,NA,NA,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,4768,NA,NA
"17152","17152",4596.10210706749,1610.565,0,592.232,0,83.83,11.2,0,4.96,10,NA,NA,NA,NA,NA,NA,NA,36.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5857,NA,NA
"17153","17153",1811.0565415211,625.563,0,352.157,0,82.99,13.23,0,3.78,1,NA,NA,NA,NA,NA,NA,NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2531,NA,NA
"17154","17154",1109.99431301562,4922.064,0,0,0,97.55,1.11,1.04,0.3,1,NA,NA,NA,NA,NA,NA,NA,40.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6713,NA,NA
"17155","17155",3177.7411836524,815.524,219.28,422.69,308.205,43.57,49.52,3.11,3.81,6,NA,NA,NA,NA,NA,NA,NA,29.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4503,NA,NA
"17161","17161",2113.3733890578,544.369,40.397,9.836,1180.93,89.41,8.43,0.59,1.56,3,NA,NA,NA,NA,NA,NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3187,NA,NA
"17164","17164",1477.9018857667,75.136,0,547.97,0,61.62,20.67,9.19,8.52,1,NA,NA,NA,NA,NA,NA,NA,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2331,NA,NA
"17166","17166",5648.55775145705,2780.419,112.171,99.135,0,89.99,2.76,3.95,3.3,3,NA,NA,NA,NA,NA,NA,NA,42.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7398,NA,NA
"17167","17167",1564.10039165026,499.916,0,229.491,0,74.36,10.65,4.6,10.4,1,NA,NA,NA,NA,NA,NA,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2221,NA,NA
"17168","17168",1701.01931834359,2297.275,23.609,24.186,0,83.83,14.9,0.25,1.02,2,NA,NA,NA,NA,NA,NA,NA,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4233,NA,NA
"1717","1717",2293.38608806948,785.212,0,466.546,0,79.43,17.23,2.2,1.14,5,NA,NA,NA,NA,NA,NA,NA,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,3776,NA,NA
"17170","17170",1767.49818971852,382.849,458.29,697.003,0,89.99,4.86,0,5.16,0,NA,NA,NA,NA,NA,NA,NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2499,NA,NA
"17171","17171",2161.51834547991,2934.224,23.609,323.473,375.337,71.15,26.31,2.34,0.2,3,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,6572,NA,NA
"17173","17173",2853.65322245621,406.781,33.852,376.597,0,91.53,0.64,3.62,4.21,6,NA,NA,NA,NA,NA,NA,NA,22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3647,NA,NA
"17175","17175",2023.24929199423,600.64,114.254,509.875,71.153,75.58,19.75,0,4.67,3,NA,NA,NA,NA,NA,NA,NA,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3217,NA,NA
"17176","17176",2450.44423980494,786.393,34.703,0,11.53,72.89,10.58,4.33,12.21,1,NA,NA,NA,NA,NA,NA,NA,27.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3557,NA,NA
"17177","17177",1204.55240770788,204.017,99.15,118.022,0,51.12,32.48,14.05,2.34,2,NA,NA,NA,NA,NA,NA,NA,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1683,NA,NA
"17180","17180",2155.64844970475,0,33.612,0,0,82.83,4.05,11.25,1.87,0,NA,NA,NA,NA,NA,NA,NA,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3236,NA,NA
"17183","17183",2790.36470952469,2337.869,0,0,0,76.19,6.15,0.59,17.07,1,NA,NA,NA,NA,NA,NA,NA,34.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3574,NA,NA
"17184","17184",729.428881351883,31.093,92.588,85.891,0,70.92,14.91,1.76,12.41,0,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1055,NA,NA
"17186","17186",1347.64188518518,0,208.644,731.419,0,37.75,58.11,2.38,1.76,3,NA,NA,NA,NA,NA,NA,NA,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2643,NA,NA
"17187","17187",5585.95642712659,4076.15,133.96,351.63,0,89.95,3.59,1.84,4.63,5,NA,NA,NA,NA,NA,NA,NA,61.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,9665,NA,NA
"17188","17188",5177.04438042538,3560.474,0,0,0,92.84,3.47,1.21,2.48,3,NA,NA,NA,NA,NA,NA,NA,47.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,8234,NA,NA
"17190","17190",1336.30940249434,0,0,101.9,13.886,67.04,8.49,12.9,11.56,0,NA,NA,NA,NA,NA,NA,NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,NA,NA
"17192","17192",790.534547792773,0,0,0,0,76.98,11.62,11.41,0,0,NA,NA,NA,NA,NA,NA,NA,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1488,NA,NA
"17195","17195",3521.93267576042,2525.856,1035.12,487.725,0,66.37,30.07,0.64,2.92,1,NA,NA,NA,NA,NA,NA,NA,28.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4979,NA,NA
"17197","17197",1725.48696599146,242.359,172.716,688.511,0,68.39,25.36,2.86,3.39,1,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964,NA,NA
"17198","17198",6590.12923191153,1967.401,161.448,99.135,0,80.4,1.62,8.58,9.39,3,NA,NA,NA,NA,NA,NA,NA,69.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9574,NA,NA
"17203","17203",2157.0429394677,375.75,81.06,509.161,358.537,77.04,17.83,2.09,3.04,3,NA,NA,NA,NA,NA,NA,NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2731,NA,NA
"17204","17204",3073.20686818303,322.823,0,0,0,91.12,3.6,0.27,5.02,2,NA,NA,NA,NA,NA,NA,NA,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4514,NA,NA
"17206","17206",3571.6828708939,2535.417,1570.207,13.55,0,50.96,39.41,0.23,9.4,2,NA,NA,NA,NA,NA,NA,NA,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5523,NA,NA
"17207","17207",3618.71199499483,1969.201,172.716,577.85,0,83.26,12.03,1.31,3.4,3,NA,NA,NA,NA,NA,NA,NA,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4183,NA,NA
"17209","17209",1426.67243365356,708.721,32.811,0,841.084,82.77,16.01,0,1.21,3,NA,NA,NA,NA,NA,NA,NA,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2517,NA,NA
"17211","17211",1085.52395712661,359.229,8.733,0,0,87.11,10.36,0,2.53,1,NA,NA,NA,NA,NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1481,NA,NA
"17212","17212",1377.35144749012,0,124.993,40.68,0,85.27,1.7,0,13.03,1,NA,NA,NA,NA,NA,NA,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1894,NA,NA
"17214","17214",2048.23823227777,1312.757,8.793,317.225,28.097,87.18,5.8,4.67,2.35,3,NA,NA,NA,NA,NA,NA,NA,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3104,NA,NA
"17219","17219",4433.23469674863,4469.306,71.355,10.13,0,85.89,7.43,3.99,2.69,3,NA,NA,NA,NA,NA,NA,NA,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,5801,NA,NA
"1722","1722",2029.22025982416,2399.181,71.355,0,0,84.7,11.03,1.21,3.06,1,NA,NA,NA,NA,NA,NA,NA,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3099,NA,NA
"17221","17221",1326.40191808317,1353.905,0,149.516,0,72.98,15.44,0,11.58,0,NA,NA,NA,NA,NA,NA,NA,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2160,NA,NA
"17223","17223",3767.89604811044,1628.491,164.682,537.945,556.903,91.03,4.14,1.7,3.13,4,NA,NA,NA,NA,NA,NA,NA,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5621,NA,NA
"17227","17227",4144.53436443309,3600.55,53.138,255.385,517.644,81.48,14.48,1.81,2.22,7,NA,NA,NA,NA,NA,NA,NA,47.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7869,NA,NA
"17228","17228",1643.48055212898,0,175.776,59.487,0,60.83,33.18,5.99,0,1,NA,NA,NA,NA,NA,NA,NA,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2832,NA,NA
"17229","17229",2393.29352958567,1189.147,0,50.633,534.263,73.92,13.56,7.49,5.04,4,NA,NA,NA,NA,NA,NA,NA,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,3624,NA,NA
"17230","17230",1620.46397987412,0,298.776,667.924,0,93.47,2.78,0,3.75,2,NA,NA,NA,NA,NA,NA,NA,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2233,NA,NA
"17231","17231",3188.39820497053,938.434,37.382,710.322,82.421,68.23,26.26,3,2.51,3,NA,NA,NA,NA,NA,NA,NA,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4440,NA,NA
"17237","17237",1215.84567282628,1014.198,0,0,0,95.6,2.18,2.22,0,1,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1591,NA,NA
"17239","17239",1742.47047734986,604.023,218.461,0,0,84.06,10.33,0,5.61,2,NA,NA,NA,NA,NA,NA,NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2609,NA,NA
"1724","1724",2397.73172972914,680.883,0,385.594,0,59.78,33.96,2.15,4.11,5,NA,NA,NA,NA,NA,NA,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3670,NA,NA
"17240","17240",1633.4296649514,98.092,106.8,842.504,172.456,92.18,2.52,0,5.29,4,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2275,NA,NA
"17243","17243",2313.7572465261,711.711,8.793,0,0,87.35,2.91,5.96,3.77,2,NA,NA,NA,NA,NA,NA,NA,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3123,NA,NA
"17245","17245",11033.593284143,4326.787,8.733,2803.269,147.704,88.53,6.59,2.17,2.71,11,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,14472,NA,NA
"17246","17246",9677.49962965669,2434.216,593.845,1680.659,0,91.17,0,2.65,6.18,8,NA,NA,NA,NA,NA,NA,NA,82.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,12610,NA,NA
"17247","17247",1467.63602161154,264.772,0,115.688,0,93.41,0,1.61,4.98,1,NA,NA,NA,NA,NA,NA,NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2406,NA,NA
"17249","17249",2061.48458277981,2029.371,0,0,0,81.64,12.21,5.39,0.77,1,NA,NA,NA,NA,NA,NA,NA,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,3628,NA,NA
"17250","17250",3102.54082298086,680.883,0,505.28,0,58.7,33.22,4.87,3.2,7,NA,NA,NA,NA,NA,NA,NA,28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4521,NA,NA
"17251","17251",2425.16899462383,0,270.886,0,165.623,68.08,14.15,5.63,12.13,2,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108,NA,NA
"17254","17254",1270.97876680019,0,0,229.187,0,79.73,18.31,0,1.96,0,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,NA,NA
"17257","17257",1804.13931896141,1603.146,0,0,0,84.35,3.83,11.82,0,1,NA,NA,NA,NA,NA,NA,NA,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2679,NA,NA
"17260","17260",2815.42994138285,1108.874,416.341,426.741,0,81.52,15.13,1.13,2.22,4,NA,NA,NA,NA,NA,NA,NA,30.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4229,NA,NA
"17262","17262",7024.10759255088,1952.132,144.859,1046.45,161.352,83.57,2.84,7.45,6.14,5,NA,NA,NA,NA,NA,NA,NA,64.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9130,NA,NA
"17264","17264",10835.5857085764,6273.999,485.257,0,0,91.67,0.01,3.43,4.89,5,NA,NA,NA,NA,NA,NA,NA,109.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,15541,NA,NA
"17266","17266",1770.16992979947,0,67.291,50.183,0,69.81,22.13,5.33,2.73,1,NA,NA,NA,NA,NA,NA,NA,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2347,NA,NA
"17269","17269",1038.10777985406,500.746,0,0,0,70.34,22.7,4.95,2.01,1,NA,NA,NA,NA,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1321,NA,NA
"1727","1727",2087.01100180394,1851.529,0,0,0,92.3,1.06,0,6.64,3,NA,NA,NA,NA,NA,NA,NA,25.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3291,NA,NA
"17270","17270",2318.43274143348,2253.771,23.609,323.473,0,72.34,27.4,0,0.27,3,NA,NA,NA,NA,NA,NA,NA,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5067,NA,NA
"17274","17274",2630.68056548626,83.782,268.633,1399.078,694.575,77.13,15.5,4.13,3.25,3,NA,NA,NA,NA,NA,NA,NA,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4336,NA,NA
"17275","17275",2262.93008752534,416.211,158.158,1456.404,137.672,84.7,13.01,0.49,1.8,5,NA,NA,NA,NA,NA,NA,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3681,NA,NA
"17278","17278",3935.00388187285,1306.722,257.936,868.405,554.619,91.96,6.33,0.32,1.39,4,NA,NA,NA,NA,NA,NA,NA,34.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6018,NA,NA
"17279","17279",2475.23476084827,213.429,66.481,430.998,368.439,91.44,5.75,2.81,0,3,NA,NA,NA,NA,NA,NA,NA,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3347,NA,NA
"17281","17281",4158.16222366854,4059.317,453.396,0,0,81.64,4.51,7.93,5.92,1,NA,NA,NA,NA,NA,NA,NA,45.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,6816,NA,NA
"17282","17282",2638.7829941916,376.824,0,797.422,0,58.87,31.08,2.82,7.23,4,NA,NA,NA,NA,NA,NA,NA,23.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3310,NA,NA
"17283","17283",1963.65840106276,295.982,92.588,291.493,0,41.52,54.42,1.34,2.71,2,NA,NA,NA,NA,NA,NA,NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2510,NA,NA
"17284","17284",2792.53313318701,194.127,0,1797.329,0,91.71,0.97,3.42,3.9,4,NA,NA,NA,NA,NA,NA,NA,26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4478,NA,NA
"17285","17285",749.39803668762,0,60.641,224.377,0,52.69,25.56,17.41,4.35,1,NA,NA,NA,NA,NA,NA,NA,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1506,NA,NA
